ICAO,YEAR,PHASE,STND,RWY,SMPL,REF_MEAN,REF_P20,REF_P05,REF_P15,REF_PBWG
LTFM,2023,ARR,135L,18,3,8,6.8,6.2,6.6,6.4
LTFM,2023,ARR,135L,34L,11,17.09090909090909,14,13,13.5,13.25
LTFM,2023,ARR,135L,35R,9,5,4,3.4,4,3.7
LTFM,2023,ARR,135L,36,14,8.285714285714286,6.6000000000000005,6,6,6
LTFM,2023,ARR,135R,16R,7,18.857142857142858,18,16.6,17.8,17.200000000000003
LTFM,2023,ARR,135R,17L,12,4.333333333333333,4,4,4,4
LTFM,2023,ARR,135R,18,2,6,6,6,6,6
LTFM,2023,ARR,135R,34L,12,18.25,15.2,11.75,14.649999999999999,13.2
LTFM,2023,ARR,135R,35R,15,5.066666666666666,4,4,4,4
LTFM,2023,ARR,135R,36,15,8.133333333333333,7,5.4,7,6.2
LTFM,2023,ARR,136,16R,18,17.944444444444443,16,14.8,16,15.4
LTFM,2023,ARR,136,17L,14,3.857142857142857,3,3,3,3
LTFM,2023,ARR,136,18,2,8,8,8,8,8
LTFM,2023,ARR,136,34L,50,18.98,15,11.45,14.35,12.899999999999999
LTFM,2023,ARR,136,35R,64,6.78125,5,4,5,4.5
LTFM,2023,ARR,136,36,23,8.08695652173913,6,6,6,6
LTFM,2023,ARR,136L,16R,8,17.625,15.000000000000002,11.7,13.249999999999998,12.474999999999998
LTFM,2023,ARR,136L,17L,13,4.153846153846154,3.4000000000000004,3,3,3
LTFM,2023,ARR,136L,18,2,6,6,6,6,6
LTFM,2023,ARR,136L,34L,4,21.25,18.200000000000003,17.3,17.9,17.6
LTFM,2023,ARR,136L,35R,9,5,4,3.4,4,3.7
LTFM,2023,ARR,136L,36,4,8.5,8.2,7.300000000000001,7.9,7.6000000000000005
LTFM,2023,ARR,136R,16R,7,15.857142857142858,14.2,9.100000000000001,13.299999999999999,11.2
LTFM,2023,ARR,136R,17L,11,4.545454545454546,4,3,3.5,3.25
LTFM,2023,ARR,136R,34L,3,16.333333333333332,15.8,15.2,15.600000000000001,15.4
LTFM,2023,ARR,136R,35R,3,7,7,7,7,7
LTFM,2023,ARR,136R,36,5,7.4,6.800000000000001,6.2,6.6000000000000005,6.4
LTFM,2023,ARR,137,16R,4,17.25,16.6,16.15,16.45,16.299999999999997
LTFM,2023,ARR,137,17L,7,4.285714285714286,3.2,3,3,3
LTFM,2023,ARR,137,18,1,11,11,11,11,11
LTFM,2023,ARR,137,34L,35,19.314285714285713,16.8,15.100000000000001,16,15.55
LTFM,2023,ARR,137,35R,38,5.815789473684211,5,4,5,4.5
LTFM,2023,ARR,137,36,11,7.2727272727272725,7,6.5,7,6.75
LTFM,2023,ARR,137L,16R,5,18.2,16.8,16.2,16.6,16.4
LTFM,2023,ARR,137L,17L,3,7.333333333333333,6.4,6.1,6.3,6.199999999999999
LTFM,2023,ARR,137L,34L,3,18.666666666666668,17.2,16.3,16.9,16.6
LTFM,2023,ARR,137L,35R,6,5.166666666666667,4,4,4,4
LTFM,2023,ARR,137L,36,2,7,6.4,6.1,6.3,6.199999999999999
LTFM,2023,ARR,137R,16R,2,19,17.8,17.2,17.599999999999998,17.4
LTFM,2023,ARR,137R,17L,4,4.5,4,4,4,4
LTFM,2023,ARR,137R,34L,1,15,15,15,15,15
LTFM,2023,ARR,137R,35R,6,5.833333333333333,5,4.25,4.75,4.5
LTFM,2023,ARR,137R,36,6,7.833333333333333,7,6.25,6.75,6.5
LTFM,2023,ARR,138,16R,10,17.5,13,12.45,13,12.725
LTFM,2023,ARR,138,17L,12,4.166666666666667,3,3,3,3
LTFM,2023,ARR,138,18,1,6,6,6,6,6
LTFM,2023,ARR,138,34L,47,19.404255319148938,17,14,16,15
LTFM,2023,ARR,138,35R,47,6.340425531914893,6,5,5,5
LTFM,2023,ARR,138,36,20,7.4,6,5.95,6,5.975
LTFM,2023,ARR,138L,16R,5,18.4,16.6,15.399999999999999,16.2,15.799999999999999
LTFM,2023,ARR,138L,17L,6,5.833333333333333,5,4.25,4.75,4.5
LTFM,2023,ARR,138L,18,1,7,7,7,7,7
LTFM,2023,ARR,138L,34L,3,19.333333333333332,17.4,15.6,16.8,16.2
LTFM,2023,ARR,138L,35R,5,6,5,5,5,5
LTFM,2023,ARR,138L,36,4,6,5.6,5.1499999999999995,5.449999999999999,5.299999999999999
LTFM,2023,ARR,138R,16R,4,17,15.2,14.3,14.9,14.600000000000001
LTFM,2023,ARR,138R,17L,2,2.5,2.2,2.05,2.15,2.0999999999999996
LTFM,2023,ARR,138R,18,1,5,5,5,5,5
LTFM,2023,ARR,138R,34L,3,19.333333333333332,17.799999999999997,17.2,17.6,17.4
LTFM,2023,ARR,138R,35R,7,7,6.2,5.300000000000001,5.9,5.6000000000000005
LTFM,2023,ARR,138R,36,6,7.833333333333333,7,6.25,6.75,6.5
LTFM,2023,ARR,139,16R,23,18.130434782608695,16,13.100000000000001,15.3,14.200000000000001
LTFM,2023,ARR,139,17L,23,5.217391304347826,4,4,4,4
LTFM,2023,ARR,139,18,3,7.333333333333333,7,7,7,7
LTFM,2023,ARR,139,34L,58,19.620689655172413,15,13.850000000000001,14,13.925
LTFM,2023,ARR,139,35R,69,6.63768115942029,6,5,5,5
LTFM,2023,ARR,139,36,32,7.46875,6.2,5,6,5.5
LTFM,2023,ARR,139L,16R,9,19,17.6,15.8,17.200000000000003,16.5
LTFM,2023,ARR,139L,17L,8,4.125,4,3.35,4,3.675
LTFM,2023,ARR,139L,18,2,6,5.3999999999999995,5.1000000000000005,5.299999999999999,5.199999999999999
LTFM,2023,ARR,139L,34L,10,18,16.6,13.899999999999999,15.7,14.799999999999999
LTFM,2023,ARR,139L,35R,11,6.454545454545454,6,4,5,4.5
LTFM,2023,ARR,139L,36,11,7.2727272727272725,7,5,6,5.5
LTFM,2023,ARR,139R,16R,4,18.75,17.2,16.3,16.9,16.6
LTFM,2023,ARR,139R,17L,8,5.125,5,4.35,5,4.675
LTFM,2023,ARR,139R,18,3,7,5.4,5.1000000000000005,5.300000000000001,5.200000000000001
LTFM,2023,ARR,139R,34L,8,19,14.400000000000002,11.35,12.299999999999999,11.825
LTFM,2023,ARR,139R,35R,11,7.090909090909091,5,5,5,5
LTFM,2023,ARR,139R,36,13,6.769230769230769,6,4.6,5.8,5.199999999999999
LTFM,2023,ARR,140,16R,23,18.956521739130434,17,16,17,16.5
LTFM,2023,ARR,140,17L,16,5,4,3.75,4,3.875
LTFM,2023,ARR,140,18,9,6.111111111111111,5,5,5,5
LTFM,2023,ARR,140,34L,53,19.471698113207548,16,14,15,14.5
LTFM,2023,ARR,140,35R,54,7.111111111111111,5.600000000000001,5,5,5
LTFM,2023,ARR,140,36,31,7.935483870967742,7,6,6,6
LTFM,2023,ARR,140L,16R,4,19.25,17.8,16.45,17.35,16.9
LTFM,2023,ARR,140L,17L,6,5.333333333333333,4,4,4,4
LTFM,2023,ARR,140L,18,6,6,6,4.5,5.5,5
LTFM,2023,ARR,140L,34L,7,21,17.6,16.3,16.9,16.6
LTFM,2023,ARR,140L,35R,12,8.083333333333334,5.2,4.55,5,4.775
LTFM,2023,ARR,140L,36,10,7.1,6,4.9,6,5.45
LTFM,2023,ARR,140R,16R,6,18.5,17,14,16,15
LTFM,2023,ARR,140R,17L,8,5,4.4,4,4.05,4.025
LTFM,2023,ARR,140R,18,1,6,6,6,6,6
LTFM,2023,ARR,140R,34L,7,18.285714285714285,13.8,11.6,12.8,12.2
LTFM,2023,ARR,140R,35R,8,7.625,6,5.35,6,5.675
LTFM,2023,ARR,140R,36,8,6.125,5,4.35,5,4.675
