ICAO,RANGE,CLASS,RWY,C40_SECT,N,REF_P20,REF_P05,REF_P15,REF_PBWG,C100_SECT,PHASE
EHAM,100NM,LJ,24,NA,1,29.25,29.25,29.25,29.25,"(250,360]",ARR
EHAM,100NM,LJ,27,NA,72,22.04,20.6725,21.615833333333335,21.144166666666667,"(0,150]",ARR
EHAM,100NM,LJ,27,NA,96,27.283333333333335,24.391666666666666,26.295833333333334,25.34375,"(150,250]",ARR
EHAM,100NM,LJ,27,NA,37,25.343333333333334,24.32333333333333,25.19,24.756666666666668,"(250,360]",ARR
EHAM,100NM,LJ,36C,NA,2,26.77666666666667,25.894166666666667,26.4825,26.188333333333333,"(0,150]",ARR
EHAM,100NM,LJ,36C,NA,8,20.493333333333332,20.043333333333333,20.44083333333333,20.242083333333333,"(150,250]",ARR
EHAM,100NM,LJ,36C,NA,3,26.303333333333335,25.363333333333333,25.990000000000002,25.67666666666667,"(250,360]",ARR
EHAM,100NM,LJ,36R,NA,58,23.986666666666665,21.209166666666665,23.05,22.129583333333333,"(0,150]",ARR
EHAM,100NM,LJ,36R,NA,63,21.346666666666668,20.235,20.963333333333335,20.59916666666667,"(150,250]",ARR
EHAM,100NM,LJ,36R,NA,32,22.466666666666665,21.953333333333333,22.386666666666667,22.17,"(250,360]",ARR
EHAM,100NM,LP,04,NA,6,39.983333333333334,38.258333333333326,39.40833333333333,38.83333333333333,"(0,150]",ARR
EHAM,100NM,LP,04,NA,4,41.67666666666666,40.35666666666666,41.236666666666665,40.79666666666667,"(150,250]",ARR
EHAM,100NM,LP,04,NA,5,25.226666666666667,25.156666666666666,25.203333333333333,25.18,"(250,360]",ARR
EHAM,100NM,LP,06,NA,1,51.38333333333333,51.38333333333333,51.38333333333333,51.38333333333333,"(150,250]",ARR
EHAM,100NM,LP,06,NA,1,36.4,36.4,36.4,36.4,"(250,360]",ARR
EHAM,100NM,LP,22,NA,7,42.75666666666667,34.88666666666667,40.42666666666666,37.656666666666666,"(0,150]",ARR
EHAM,100NM,LP,22,NA,8,40.47333333333333,38.58166666666666,40.08833333333333,39.334999999999994,"(150,250]",ARR
EHAM,100NM,LP,22,NA,9,35.413333333333334,29.64333333333333,33.22666666666667,31.435,"(250,360]",ARR
EHAM,100NM,LP,27,NA,1,47.55,47.55,47.55,47.55,"(150,250]",ARR
EHAM,100NM,LP,27,NA,2,38.656666666666666,38.32666666666667,38.54666666666667,38.43666666666667,"(250,360]",ARR
EHAM,100NM,LP,36R,NA,2,39.63333333333333,37.545833333333334,38.9375,38.24166666666667,"(0,150]",ARR
EHAM,100NM,LP,36R,NA,2,37.53333333333333,37.108333333333334,37.391666666666666,37.25,"(150,250]",ARR
EHAM,100NM,LP,36R,NA,1,42.3,42.3,42.3,42.3,"(250,360]",ARR
EHAM,100NM,LT,04,NA,38,26.836666666666666,25.195833333333336,26.3625,25.77916666666667,"(0,150]",ARR
